"","ID","year","narrowness"
"L122_L_20160820DKE_SJ1-0540_processed (1)","L122",2016,3.55198580904497
"L122_L_20160820DKE_SJ1-0540_Processed","L122",2016,3.58389655822361
"L122_L_20160919KCB_SJ2-1085_processed (1)","L122",2016,3.72161183894975
"L122_L_20160919KCB_SJ2-1085_Processed","L122",2016,3.70913001841341
"L122_L_20170617DKE_SJ1-433_Processed","L122",2017,3.5241319363281
"L122_L_20180213GSS_WA7-039_processed (1)","L122",2018,3.94211346829718
"L122_L_20180213GSS_WA7-039_Processed","L122",2018,3.93783953176555
"L123-L_20160926KCB_JF1-0659_Processed","L123",1609,3.33256899124877
"L123_L_20160603DAG_JF1-205_processed","L123",2016,3.13379436748658
"L123_L_20160603DKE_JF1-216_processed (1)","L123",2016,3.17830534358271
"L123_L_20160603DKE_JF1-216_Processed","L123",2016,3.17803338138929
"L123_L_20160926KCB_JF1-0648_processed (1)","L123",2016,3.34876000353057
"L123_L_20160926KCB_JF1-0648_Processed","L123",2016,3.36571812003884
"L123_L_20180912DKE_SJ1-0609_processed (1)","L123",2018,3.43210028507488
"L123_L_20180912DKE_SJ1-0609_Processed","L123",2018,3.43148086185236
"L123_L_20180912DKE_SJ1-1540_processed (1)","L123",2018,3.41504030165433
"L123_L_20180912DKE_SJ1-1540_Processed","L123",2018,3.41550771306934
"L21_L_20070324MontereyMIJ_099_processed","L21_",2007,3.3486571231047
"L21_L_20070819DKE_DG1-278_Processed","L21_",2007,3.27692235867364
"L22_L_20080627KCB_DG1-493_Processed","L2",2008,4.13240311586607
"L22_L_20160925DKE_GI1-1136_processed","L2",2016,4.13578175749213
"L25_L_20070928DKE_DG1-387_Processed","L25",2007,3.89453695841119
"L25_L_20120906BAB_SJ4-166_Processed","L25",2012,4.02254451600969
"L25_L_20130602BAB_SJ2-051_processed","L25",2013,4.19569456783112
"L25_L_20130602BAB_SJ2-093_processed","L25",2013,4.21651630815438
"L25_L_20130602DKE_SJ2-165_processed","L25",2013,4.28401394636378
"L26_L_20070324MontereyMIJ_022_Processed","L26",2007,3.58124646526626
"L26_L_20070720DKE_DG1-198_processed","L26",2007,3.63542623073147
"L27_L_20090823BGE_DG7-0472_Processed","L27",2009,3.5844740874571
"L41_L_20080710MLM_DG7-006_Processed (1)","L41",2008,3.36157452338393
"L41_L_20080710MLM_DG7-006_Processed","L41",2008,3.3597520283907
"L41_L_20100616KCB_DG0-528_Processed (1)","L41",2010,3.54677114107791
"L41_L_20100616KCB_DG0-528_Processed","L41",2010,3.53194121931385
"L41_L_20100616KCB_DG0-529_Processed","L41",2010,3.52874760474577
"L47_L_20070703DKE_DG1-326_processed","L47",2007,3.80171458430523
"L47_L_20090823BGE_DG7-0472_processed","L47",2009,3.70407842660132
"L47_L_20140619EEH_SJ1-557_Processed","L47",2014,4.11389524737728
"L47_L_20170612DKE_JF2-831_processed","L47",2017,3.67396256387982
"L5_L_20080821DKE_DG1-078_processed","L5_",2008,3.94075911529411
"L5_L_20080911DKE_DG1-273_processed","L5_",2008,4.12144471713306
"L5_L_20080911STJ_DG1-347_Processed","L5_",2008,3.98169185497645
"L5_L_20100908BAT_SJ2-150_processed","L5_",2010,4.22198703327232
"L5_L_20101206DKE_SJ5-329_Processed","L5_",2010,3.84303796214666
"L5_L_20110804DKE_SJ2-1035_processed","L5_",2011,4.33818543795417
"L53_L_20091007DKE_DG1-209_processed","L53",2009,3.40217242809461
"L53_L_20110710STJ_SJ1-486_Processed","L53",2011,3.84320433904009
"L53_L_20110805DKE_SJ2-365_processed","L53",2011,4.058927996177
"L53_L_20130303CKE_WA7-305_processed","L53",2013,3.75629763616251
"L54_L_20080827KCB_DG1-331_processed","L54",2008,3.46941571631877
"L54_L_20110826JWD_SJ1-0366_processed","L54",2011,3.85029935583413
"L54_L_20120529BAB_JF1-0619_processed","L54",2012,3.99379047822484
"L54_L_20140819DKE_SJ1-014_processed","L54",2014,3.59749335433762
"L54_L_20160919KCB_SJ2-0432_Processed","L54",2016,3.84428053999238
"L55_L_20080823CES_DG1-020_processed","L55",2008,3.41657547148315
"L55_L_20130605BAB_SJ2-0371_Processed","L55",2013,3.69585565411978
"L55_L_20130605KCB_SJ2-305_processed","L55",2013,3.76264069734483
"L57_L_20080831JWD_DG1_195_Processed","L57",2008,3.33271326404391
"L73_L_20080911DKE_DG1-223_Processed","L73",2008,3.03936185455189
"L73_L_20080911DKE_DG1-224_processed","L73",2008,3.13594535448208
"L74_L_20040802EAF_DG1-019_processed","L74",2004,2.93552165519968
"L74_L_20080911AVG_DG1-126_Processed","L74",2008,3.09746385064684
"L74_L_20090827DKE_DG2-377_processed","L74",2009,2.97968707730309
"L77_L_20070928DKE_DG1-387_Processed (1)","L77",2007,3.59731821445316
"L77_L_20070928DKE_DG1-387_processed","L77",2007,3.89064281853164
"L77_R_20070928DKE_DG1-387_processed","L77",2007,3.89016813842177
"L78_L_20051006KMJ_DG2-024_Processed","L78",2005,2.9953545271317
"L79_L_20100725DKE_SJ2-046_processed","L79",2010,3.53046825788907
"L79_L_20110807DKE_SJ2-039_Processed","L79",2011,3.63677924997265
"L79_L_20130302CKE_WA7-147_Processed","L79",2013,3.56184244698494
"L79_L_20130601DKE_SJ1-1479_Processed","L79",2013,3.57667079352483
"L82_L_20071020DKE_DG1-248_Processed","L82",2007,3.24531564596034
"L82_L_20090920BRG_DG7-1622_Processed","L82",2009,2.86041519175393
"L82_L_20101206DKE_SJ5-390_Processed","L82",2010,3.18120575729276
"L83_L_20080812DKE_DG1-016_Processed","L83",2008,3.81682816618675
"L83_L_20100627AVG_SJ1-181_Processes","L83",2010,4.08904293191818
"L83_L_20100804KCB_SJ2-062_Processed","L83",2010,4.05707203608637
"L83_L_20180912DKE_SJ1-0744_Processed","L83",2018,4.0681098901873
"L84_L_20130925DKE_SJ1-131_Processed","L84",2013,3.40921844125159
"L84_L_20181201MLM_JF1-0854_Processed","L84",2018,3.43831392013337
"L85_L_20090827KCB_DG1-362_Processed","L85",2009,3.15725540907781
"L86_L_20080613SAM_DG1_282_Processed","L86",2008,2.75112091165449
"L86_L_20090831SAM_DG1-405_Processed","L86",2009,3.32817195729796
"L86_L_20160906KCB_JF1-0705_Processed","L86",2016,3.2838958972035
"L86_L_20170612MLM_JF1-0731_Processed","L86",2017,3.4964817566974
"L87_L_20061023KCB_DG1-042_processed","L87",2006,4.03560174206488
"L87_L_20071216_121607- Brad Hanson Foraging Pictures (53 of 136)_Processed","L87",2007,4.18674864119229
"L87_L_20080621EEH_DG1_119_Processed","L87",2008,4.10954554381945
"L87_L_20090914DKE_DG1-053_Processed","L87",2009,4.06460570306348
"L87_L_20090920AVG_DG1-012_Processed","L87",2009,3.29828744711274
"L87_L_20110729EAF_SJ1_009_processed","L87",2011,3.91472841183317
"L87_L_20110729KCB_SJ1-022_Processed","L87",2011,4.02288723453073
"L87_L_20120619BAB_SJ1-034_Processed","L87",2012,3.42215611886738
"L87_L_20130515DKE_JF1-636_Processed","L87",2013,3.51782292637412
"L87_L_20130530DKE_SJ1-119_Processed","L87",2013,3.3033626154123
"L87_L_20130601EEH_SJ1-466_Processed","L87",2013,4.05697277111198
"L87_L_20130601KCB_SJ1-0402_Processed","L87",2013,4.08723235786338
"L87_L_20151216DKE_SJ1-671_Processed","L87",2015,4.1516548583687
"L88_L_20130925DKE_SJ1-091 (1)_Processed","L88",2013,3.12334467065365
"L88_L_20130925DKE_SJ1-091_Processed","L88",2013,3.1232923964158
"L89_L_20090914DKE_DG1-061_processed","L89",2009,3.76051264159844
"L89_L_20090914STJ_DG1-144_Processed","L89",2009,3.79385542614233
"L89_L_20110710DKE_SJ1-767_Processed","L89",2011,4.01239586412247
"L90_L_20110903DKE_SJ1-590_processed","L90",2011,3.74528559251317
"L91_L_20110903KCB_SJ2-269_Processed (1)","L91",2011,3.53010391133053
"L91_L_20110903KCB_SJ2-269_processed","L91",2011,3.54915368047604
"L92_L_20150705DKE_SJ1-1531_processed","L9",2015,4.08396245186477
"L92_L_20150705DKE_SJ1-1532_Processed","L92",2015,4.11956486452593
"L92_L_20160907DKE_SJ1-0911_Processed","L92",2016,3.47324558457814
"L92_L_20160920DKE_SJ1-0380_processed","L92",2016,4.41620660392817
"L94_L_20110911DKE_SJ1-549_processed","L94",2011,3.23846349903473
"L94_L_20130601BAB_SJ1-1265_Processed","L94",2013,3.75059476220004
"L94_L_20140603DKE_SJ1-0517_processed","L94",2014,3.74110268282963
"L94_L_20150613DKE_JF1-1243_Processed","L94",2015,3.46546218765803
"L95_L_20130629DKE_SJ1-474_processed (1)","L95",2013,5.10553265971611
"L95_L_20130629DKE_SJ1-474_Processed","L95",2013,5.08106155069886
"L95_L_20150603BAB_SJ1-001_Processed","L95",2015,4.27817222708081
